EndpointID,EmailAddress,Account Length,PlanOptionA,PlanOptionB,PlanOptionC,UsageWeekdays,UsageWeekends,SharedWithFriend,LastEmailDelivered,LastEmailEngaged,Churn?
3053,churn3053@example.com,30,0,0,1,18,94,0,1569596990,1569384979,0
3054,churn3054@example.com,277,0,0,1,68,75,0,1569596990,1569283828,0
3055,churn3055@example.com,149,0,0,0,13,74,0,1569596990,1553699390,0
3056,churn3056@example.com,89,1,0,0,16,91,0,1569249754,1553699390,0
3057,churn3057@example.com,114,1,0,1,41,4,0,1569300485,1569337728,0
3058,churn3058@example.com,276,1,0,1,38,84,0,1569596990,1553699390,0
3059,churn3059@example.com,168,0,0,0,61,86,1,1568882670,1553699390,0
3060,churn3060@example.com,248,1,0,1,90,59,1,1568656862,1553699390,0
3061,churn3061@example.com,100,0,0,1,12,13,1,1569596990,1553699390,0
3062,churn3062@example.com,272,1,0,1,6,90,0,1569596990,1553699390,0
3063,churn3063@example.com,147,1,0,0,16,75,0,1569596990,1568701658,0
3064,churn3064@example.com,62,0,0,0,23,41,0,1569596990,1569428455,0
3065,churn3065@example.com,276,1,1,0,59,85,0,1569596990,1553699390,0
3066,churn3066@example.com,237,0,0,1,84,89,1,1569596990,1569155189,0
3067,churn3067@example.com,54,0,0,1,92,51,0,1569596990,1569379243,0
3068,churn3068@example.com,132,0,0,1,18,1,0,1569596990,1553699390,0
3069,churn3069@example.com,43,1,1,0,73,34,0,1569596990,1553699390,0
3070,churn3070@example.com,219,0,1,0,60,89,1,1569596990,1553699390,0
3071,churn3071@example.com,212,0,0,0,45,53,0,1569596990,1553699390,0
3072,churn3072@example.com,275,1,1,0,58,11,0,1569596990,1568847027,0
3073,churn3073@example.com,218,1,0,1,91,62,0,1568639105,1568791607,0
3074,churn3074@example.com,153,1,0,1,12,60,1,1569267871,1553699390,0
3075,churn3075@example.com,286,1,0,1,55,26,0,1569596990,1569582922,0
3076,churn3076@example.com,203,1,0,1,64,64,0,1569596990,1553699390,0
3077,churn3077@example.com,117,0,0,0,74,6,0,1569596990,1553699390,0
3078,churn3078@example.com,125,0,0,1,85,35,0,1569596990,1553699390,0
3079,churn3079@example.com,119,0,1,1,1,34,0,1569596990,1553699390,0
3080,churn3080@example.com,157,0,1,1,44,34,0,1569596990,1553699390,0
3081,churn3081@example.com,208,0,0,0,41,76,0,1569596990,1553699390,0
3082,churn3082@example.com,104,0,0,1,29,70,0,1569596990,1553699390,0
3083,churn3083@example.com,275,0,0,0,73,74,0,1569596990,1569462005,0
3084,churn3084@example.com,268,1,1,1,44,30,0,1569596990,1553699390,0
3085,churn3085@example.com,168,0,0,0,93,40,0,1569596990,1569158667,0
3086,churn3086@example.com,249,1,0,0,6,95,0,1569596990,1553699390,0
3087,churn3087@example.com,78,0,1,0,24,42,0,1569596990,1553699390,0
3088,churn3088@example.com,286,0,1,1,88,83,0,1569596990,1553699390,0
3089,churn3089@example.com,185,0,1,1,84,19,0,1569596990,1553699390,0
3090,churn3090@example.com,146,0,0,1,32,96,0,1568943392,1553699390,0
3091,churn3091@example.com,47,1,0,0,42,45,1,1569596990,1553699390,0
3092,churn3092@example.com,55,0,0,1,73,73,0,1569596990,1553699390,0
3093,churn3093@example.com,55,1,0,1,20,97,1,1569596990,1553699390,0
3094,churn3094@example.com,297,0,1,1,94,73,0,1568989196,1569243267,0
3095,churn3095@example.com,214,0,0,0,3,96,0,1569380443,1568939553,0
3096,churn3096@example.com,103,1,1,1,99,14,0,1569596990,1553699390,0
3097,churn3097@example.com,76,1,1,1,41,100,0,1569596990,1553699390,0
3098,churn3098@example.com,152,0,1,0,40,65,0,1568658295,1553699390,0
3099,churn3099@example.com,221,0,1,1,26,30,0,1569596990,1553699390,0
3100,churn3100@example.com,189,1,1,1,58,34,1,1569596990,1568941178,0
3101,churn3101@example.com,217,0,1,0,13,56,0,1569424704,1553699390,0
3102,churn3102@example.com,116,1,1,0,10,78,0,1569596990,1553699390,0
3103,churn3103@example.com,134,0,1,0,10,47,0,1569596990,1553699390,0
3104,churn3104@example.com,116,1,0,0,24,46,0,1569596990,1569022962,0
3105,churn3105@example.com,179,0,1,0,79,84,0,1569596990,1553699390,0
3106,churn3106@example.com,267,0,1,0,86,12,0,1569596990,1569385548,0
3107,churn3107@example.com,181,0,1,0,75,33,0,1569275975,1553699390,0
3108,churn3108@example.com,68,1,0,0,50,18,0,1569596990,1553699390,0
3109,churn3109@example.com,274,0,0,1,93,54,0,1569596990,1553699390,0
3110,churn3110@example.com,293,1,0,1,36,70,0,1569596990,1553699390,0
3111,churn3111@example.com,248,1,0,0,30,5,0,1569596990,1569346708,0
3112,churn3112@example.com,160,0,0,1,86,17,0,1569596990,1553699390,0
3113,churn3113@example.com,146,1,1,1,21,87,0,1569596990,1553699390,0
3114,churn3114@example.com,60,0,1,1,15,81,0,1569596990,1553699390,0
3115,churn3115@example.com,160,1,1,0,98,83,0,1569596990,1553699390,0
3116,churn3116@example.com,81,0,0,1,28,5,0,1569596990,1553699390,0
3117,churn3117@example.com,90,0,1,0,83,71,0,1569596990,1553699390,0
3118,churn3118@example.com,137,1,1,1,25,19,0,1568797963,1569265395,0
3119,churn3119@example.com,231,0,0,1,60,29,0,1569596990,1553699390,0
3120,churn3120@example.com,132,1,0,0,73,11,0,1569208622,1553699390,0
3121,churn3121@example.com,267,1,1,0,50,19,0,1569596990,1553699390,0
3122,churn3122@example.com,268,1,0,0,28,73,0,1568956197,1553699390,0
3123,churn3123@example.com,41,0,1,1,8,34,0,1569596990,1553699390,0
3124,churn3124@example.com,253,1,1,0,67,48,1,1569596990,1569319759,0
3125,churn3125@example.com,131,0,1,1,35,99,0,1569102304,1553699390,0
3126,churn3126@example.com,233,1,1,0,23,69,0,1569596990,1568994123,0
3127,churn3127@example.com,268,0,1,1,84,5,0,1569596990,1553699390,0
3128,churn3128@example.com,169,1,0,1,97,21,0,1569596990,1553699390,0
3129,churn3129@example.com,287,0,0,0,54,32,0,1569596990,1553699390,0
3130,churn3130@example.com,152,0,1,0,31,91,0,1569596990,1569032712,0
3131,churn3131@example.com,56,0,1,0,55,33,0,1569283061,1568801385,0
3132,churn3132@example.com,127,0,1,1,42,63,0,1569596990,1553699390,0
3133,churn3133@example.com,86,0,0,1,65,74,0,1568819152,1553699390,0
3134,churn3134@example.com,192,1,0,1,32,40,1,1569596990,1553699390,0
3135,churn3135@example.com,98,0,1,1,19,6,1,1569596990,1568936919,0
3136,churn3136@example.com,152,1,1,1,56,52,1,1569596990,1568922705,0
3137,churn3137@example.com,121,1,1,1,95,76,1,1568792744,1568638723,0
3138,churn3138@example.com,69,0,0,1,75,92,0,1569441342,1569112525,0
3139,churn3139@example.com,214,1,0,0,3,31,1,1569596990,1553699390,0
3140,churn3140@example.com,181,1,1,0,17,83,1,1569596990,1553699390,0
3141,churn3141@example.com,129,1,1,1,15,93,0,1569596990,1553699390,0
3142,churn3142@example.com,62,1,1,1,8,61,0,1569596990,1553699390,0
3143,churn3143@example.com,99,1,1,1,79,1,0,1569238455,1553699390,0
3144,churn3144@example.com,88,1,0,1,84,15,0,1569596990,1569090039,0
3145,churn3145@example.com,111,0,1,0,82,99,0,1569396274,1569578126,0
3146,churn3146@example.com,164,0,0,0,78,64,1,1569140467,1553699390,0
3147,churn3147@example.com,204,0,0,0,69,5,0,1568756758,1553699390,0
3148,churn3148@example.com,162,0,0,0,82,43,0,1569596990,1553699390,0
3149,churn3149@example.com,109,1,1,0,40,84,0,1569596990,1553699390,0
3150,churn3150@example.com,232,1,0,0,83,49,0,1569596990,1553699390,0
3151,churn3151@example.com,100,1,0,0,67,15,0,1569596990,1553699390,0
3152,churn3152@example.com,208,1,1,0,91,27,0,1569596990,1553699390,0
3153,churn3153@example.com,271,1,0,0,100,99,0,1569596990,1553699390,0
3154,churn3154@example.com,217,1,1,0,33,92,1,1569596990,1569391590,0
3155,churn3155@example.com,187,0,0,0,98,2,1,1569596990,1553699390,0
3156,churn3156@example.com,107,1,1,0,42,1,1,1569596990,1568824807,0
3157,churn3157@example.com,104,0,1,0,71,80,0,1568970611,1553699390,0
3158,churn3158@example.com,300,1,1,0,91,20,0,1569210322,1553699390,0
3159,churn3159@example.com,233,0,0,1,91,79,0,1569596990,1553699390,0
3160,churn3160@example.com,74,0,0,0,16,66,0,1569139274,1569540928,0
3161,churn3161@example.com,91,0,0,1,72,33,0,1569596990,1553699390,0
3162,churn3162@example.com,146,0,1,0,60,74,0,1569596990,1553699390,0
3163,churn3163@example.com,131,1,0,1,85,3,0,1569596990,1553699390,0
3164,churn3164@example.com,146,1,0,1,0,80,0,1569596990,1569020074,0
3165,churn3165@example.com,197,1,0,0,21,9,0,1569596990,1553699390,0
3166,churn3166@example.com,135,1,1,1,25,16,1,1569596990,1553699390,0
3167,churn3167@example.com,185,1,0,1,84,53,0,1569596990,1569345680,0
3168,churn3168@example.com,90,1,1,1,31,64,0,1569596990,1553699390,0
3169,churn3169@example.com,76,0,0,0,29,43,0,1568618003,1553699390,0
3170,churn3170@example.com,55,1,0,1,78,84,0,1569371627,1553699390,0
3171,churn3171@example.com,187,0,0,0,8,76,0,1569596990,1553699390,0
3172,churn3172@example.com,218,0,0,1,91,27,1,1569327774,1553699390,0
3173,churn3173@example.com,56,0,1,0,40,3,0,1569596990,1568910059,0
3174,churn3174@example.com,207,1,0,0,50,46,0,1569299118,1553699390,0
3175,churn3175@example.com,189,1,0,0,93,32,0,1568840737,1553699390,0
3176,churn3176@example.com,257,1,0,0,67,74,0,1569596990,1553699390,0
3177,churn3177@example.com,30,0,1,1,31,62,0,1569596990,1569551121,0
3178,churn3178@example.com,155,1,1,1,11,69,0,1569596990,1569255755,0
3179,churn3179@example.com,203,0,1,0,39,27,0,1569012471,1569056074,0
3180,churn3180@example.com,119,1,0,0,50,35,0,1569596990,1553699390,0
3181,churn3181@example.com,132,1,1,0,72,21,0,1568658468,1553699390,0
3182,churn3182@example.com,123,1,0,1,66,7,0,1568994256,1568905287,0
3183,churn3183@example.com,80,1,0,1,78,16,0,1569596990,1568993259,0
3184,churn3184@example.com,206,0,0,1,13,66,0,1569596990,1569189386,0
3185,churn3185@example.com,115,1,1,0,1,98,0,1569596990,1569576505,0
3186,churn3186@example.com,102,0,0,1,29,38,0,1569596990,1553699390,0
3187,churn3187@example.com,150,0,0,0,71,31,0,1569596990,1553699390,0
3188,churn3188@example.com,160,1,1,0,38,65,0,1569596990,1569034503,0
3189,churn3189@example.com,46,0,0,0,87,21,0,1568926474,1553699390,0
3190,churn3190@example.com,267,0,1,0,7,42,0,1569596990,1553699390,0
3191,churn3191@example.com,88,0,0,1,65,18,0,1569596990,1569196480,0
3192,churn3192@example.com,220,0,1,1,50,47,1,1568700222,1553699390,0
3193,churn3193@example.com,147,1,1,1,25,34,0,1569596990,1553699390,0
3194,churn3194@example.com,298,1,1,1,12,82,0,1569596990,1569024003,0
3195,churn3195@example.com,103,0,1,0,85,30,0,1569596990,1569455894,0
3196,churn3196@example.com,159,1,0,1,26,15,0,1569596990,1553699390,0
3197,churn3197@example.com,47,1,0,1,37,15,0,1569596990,1568607009,0
3198,churn3198@example.com,119,0,0,1,63,37,1,1568659871,1553699390,0
3199,churn3199@example.com,199,1,0,1,99,66,0,1569596990,1553699390,0
3200,churn3200@example.com,279,0,1,1,74,69,0,1569596990,1569569864,0
3201,churn3201@example.com,71,1,1,1,85,83,0,1569596990,1553699390,0
3202,churn3202@example.com,205,0,1,1,25,31,0,1568611562,1568610489,0
3203,churn3203@example.com,176,0,1,1,16,100,0,1569596990,1553699390,0
3204,churn3204@example.com,217,0,0,0,96,97,0,1568633599,1569345175,0
3205,churn3205@example.com,57,1,1,0,10,49,1,1569543941,1553699390,0
3206,churn3206@example.com,164,0,0,0,56,97,0,1568710263,1568835611,0
3207,churn3207@example.com,180,1,1,0,63,71,0,1569596990,1568657312,0
3208,churn3208@example.com,148,1,0,1,65,30,0,1569596990,1569173862,0
3209,churn3209@example.com,219,0,1,1,56,7,0,1569596990,1553699390,0
3210,churn3210@example.com,194,0,1,0,46,75,0,1569544424,1553699390,0
3211,churn3211@example.com,131,1,1,0,76,100,0,1569596990,1553699390,0
3212,churn3212@example.com,138,0,1,1,100,5,0,1569596990,1553699390,0
3213,churn3213@example.com,103,1,1,0,56,5,0,1569596990,1568743780,0
3214,churn3214@example.com,287,1,1,0,30,42,0,1569596990,1569104338,0
3215,churn3215@example.com,180,1,0,0,22,10,0,1569596990,1553699390,0
3216,churn3216@example.com,152,0,1,0,57,44,0,1569596990,1553699390,0
3217,churn3217@example.com,222,1,0,1,74,97,0,1569596990,1569149605,0
3218,churn3218@example.com,197,0,1,1,26,73,0,1569596990,1553699390,0
3219,churn3219@example.com,234,1,1,1,92,50,1,1569596990,1553699390,0
3220,churn3220@example.com,62,1,0,1,97,56,0,1569596990,1553699390,0
3221,churn3221@example.com,127,1,0,0,29,100,0,1569596990,1553699390,0
3222,churn3222@example.com,231,1,0,1,3,46,0,1569596990,1569324634,0
3223,churn3223@example.com,235,1,1,0,40,18,0,1569596990,1553699390,0
3224,churn3224@example.com,276,0,0,1,82,90,0,1569596990,1568810112,0
3225,churn3225@example.com,111,0,0,1,26,17,0,1569564763,1568748825,0
3226,churn3226@example.com,36,0,0,0,92,57,0,1569596990,1553699390,0
3227,churn3227@example.com,69,0,1,0,27,64,0,1569516922,1569164851,0
3228,churn3228@example.com,153,1,1,1,49,40,1,1569596990,1553699390,0
3229,churn3229@example.com,271,1,0,1,0,4,1,1569245440,1553699390,0
3230,churn3230@example.com,204,1,1,1,40,89,0,1569596990,1553699390,0
3231,churn3231@example.com,298,0,1,0,61,92,1,1569596990,1553699390,0
3232,churn3232@example.com,155,1,1,0,30,13,0,1569596990,1569300947,0
3233,churn3233@example.com,231,1,0,0,23,97,1,1569288049,1553699390,0
3234,churn3234@example.com,55,0,0,0,6,90,0,1569223243,1553699390,0
3235,churn3235@example.com,223,0,0,1,76,16,1,1568898006,1569477197,0
3236,churn3236@example.com,97,0,1,1,69,95,0,1569596990,1553699390,0
3237,churn3237@example.com,91,0,0,0,67,54,0,1569596990,1553699390,0
3238,churn3238@example.com,261,1,1,1,34,81,0,1569596990,1553699390,0
3239,churn3239@example.com,57,1,0,1,16,98,0,1569596990,1568709631,0
3240,churn3240@example.com,57,0,1,0,50,86,0,1568716412,1553699390,0
3241,churn3241@example.com,227,1,0,0,28,82,0,1569596990,1553699390,0
3242,churn3242@example.com,197,0,0,0,73,47,0,1569596990,1553699390,0
3243,churn3243@example.com,237,1,1,1,5,75,0,1569596990,1553699390,0
3244,churn3244@example.com,293,0,0,0,68,76,0,1569596990,1568737150,0
3245,churn3245@example.com,79,1,1,0,83,95,0,1569421664,1553699390,0
3246,churn3246@example.com,166,1,0,0,62,99,0,1569596990,1569359573,0
3247,churn3247@example.com,101,0,1,0,85,30,0,1569596990,1553699390,0
3248,churn3248@example.com,147,1,1,1,28,66,1,1569596990,1553699390,0
3249,churn3249@example.com,193,0,0,0,17,49,0,1569596990,1553699390,0
3250,churn3250@example.com,177,0,1,0,73,49,0,1569596990,1569531024,0
3251,churn3251@example.com,35,1,0,0,5,80,0,1568683404,1553699390,0
3252,churn3252@example.com,297,1,0,0,62,68,0,1569596990,1553699390,0
3253,churn3253@example.com,231,1,1,0,26,51,0,1569531856,1553699390,0
3254,churn3254@example.com,78,1,0,0,62,34,0,1569596990,1568611962,0
3255,churn3255@example.com,291,0,1,1,85,61,1,1569596990,1553699390,0
3256,churn3256@example.com,86,0,1,1,78,48,0,1569596990,1553699390,0
3257,churn3257@example.com,187,0,0,0,46,54,0,1569596990,1553699390,0
3258,churn3258@example.com,46,0,0,0,79,13,0,1569596990,1553699390,0
3259,churn3259@example.com,98,0,1,1,91,3,0,1569596990,1569146842,0
3260,churn3260@example.com,225,0,1,0,85,93,1,1569596990,1553699390,0
3261,churn3261@example.com,162,1,1,1,45,13,0,1569596990,1553699390,0
3262,churn3262@example.com,125,0,1,1,11,92,0,1569596990,1553699390,0
3263,churn3263@example.com,160,0,1,1,92,45,0,1569596990,1569590207,0
3264,churn3264@example.com,216,1,0,1,41,1,0,1569596990,1553699390,0
3265,churn3265@example.com,67,0,0,0,81,51,1,1568952850,1553699390,0
3266,churn3266@example.com,204,0,0,1,54,62,0,1569596990,1553699390,0
3267,churn3267@example.com,295,0,0,0,28,50,1,1569596990,1569288722,0
3268,churn3268@example.com,248,1,1,1,93,1,0,1569596990,1569218557,0
3269,churn3269@example.com,36,0,1,0,74,86,0,1569596990,1553699390,0
3270,churn3270@example.com,129,0,1,0,65,60,0,1569596990,1569250927,0
3271,churn3271@example.com,248,1,1,1,73,34,0,1569596990,1553699390,0
3272,churn3272@example.com,31,0,1,0,57,12,0,1569596990,1568970283,0
3273,churn3273@example.com,220,1,0,1,49,43,1,1569596990,1553699390,0
3274,churn3274@example.com,140,0,0,0,95,28,0,1569546019,1553699390,0
3275,churn3275@example.com,54,0,1,1,78,48,0,1569596990,1569056966,0
3276,churn3276@example.com,247,0,1,1,25,98,1,1569596990,1568904533,0
3277,churn3277@example.com,230,1,0,1,28,21,0,1569596990,1569546967,0
3278,churn3278@example.com,202,0,0,1,52,67,0,1569596990,1553699390,0
3279,churn3279@example.com,280,1,1,0,39,80,0,1569596990,1569586930,0
3280,churn3280@example.com,297,0,0,0,48,13,0,1569596990,1553699390,0
3281,churn3281@example.com,237,1,0,0,87,93,0,1569596990,1568748788,0
3282,churn3282@example.com,64,1,1,1,74,53,0,1569148701,1553699390,0
3283,churn3283@example.com,34,0,1,0,22,75,1,1569596990,1553699390,0
3284,churn3284@example.com,169,1,1,0,76,76,0,1569596990,1569049728,0
3285,churn3285@example.com,230,0,0,0,92,42,0,1569596990,1569511955,0
3286,churn3286@example.com,52,1,0,1,98,23,0,1569596990,1553699390,0
3287,churn3287@example.com,295,0,0,0,29,87,0,1569596990,1553699390,0
3288,churn3288@example.com,118,1,0,1,85,60,1,1569596990,1569116421,0
3289,churn3289@example.com,106,0,0,1,75,91,0,1569596990,1569245558,0
3290,churn3290@example.com,213,1,1,0,42,52,1,1569596990,1568891407,0
3291,churn3291@example.com,275,0,1,1,49,77,1,1569596990,1569310180,0
3292,churn3292@example.com,260,0,0,1,80,14,1,1569596990,1568920178,0
3293,churn3293@example.com,110,0,0,1,73,27,0,1569596990,1553699390,0
3294,churn3294@example.com,109,1,1,1,90,41,0,1569596990,1569496704,0
3295,churn3295@example.com,100,1,1,1,49,64,0,1569290616,1568809998,0
3296,churn3296@example.com,127,0,1,0,75,12,1,1569184707,1553699390,0
3297,churn3297@example.com,160,1,1,1,75,76,1,1569596990,1553699390,0
3298,churn3298@example.com,236,1,0,0,19,86,0,1569596990,1569401279,0
3299,churn3299@example.com,261,0,1,0,84,12,0,1569596990,1568715817,0
3300,churn3300@example.com,90,0,0,1,59,50,0,1569596990,1553699390,0
3301,churn3301@example.com,77,0,0,1,13,36,0,1569596990,1553699390,0
3302,churn3302@example.com,160,1,0,0,23,37,0,1569527040,1568617766,0
3303,churn3303@example.com,269,1,0,1,65,4,0,1568741308,1553699390,0
3304,churn3304@example.com,247,0,0,0,25,27,0,1569596990,1553699390,0
3305,churn3305@example.com,203,1,1,0,8,56,0,1569596990,1553699390,0
3306,churn3306@example.com,169,1,1,1,53,88,0,1568706660,1553699390,0
3307,churn3307@example.com,241,0,0,0,94,30,0,1569596990,1568919302,0
3308,churn3308@example.com,33,0,1,1,44,67,0,1568876169,1569458680,0
3309,churn3309@example.com,295,1,0,0,33,12,0,1569596990,1569357959,0
3310,churn3310@example.com,156,1,0,1,36,29,0,1569596990,1553699390,0
3311,churn3311@example.com,56,1,1,1,7,9,0,1569596990,1553699390,1
3312,churn3312@example.com,212,0,0,0,24,82,0,1569596990,1553699390,0
3313,churn3313@example.com,42,0,1,0,6,81,0,1569596990,1569576511,0
3314,churn3314@example.com,263,1,1,1,72,40,0,1569188737,1569166266,0
3315,churn3315@example.com,121,1,0,1,12,41,0,1569596990,1553699390,0
3316,churn3316@example.com,148,1,1,0,52,87,0,1569596990,1553699390,0
3317,churn3317@example.com,140,0,1,1,33,81,0,1569596990,1553699390,0
3318,churn3318@example.com,212,0,1,1,70,81,0,1569596990,1568925070,0
3319,churn3319@example.com,265,0,0,0,4,62,1,1569596990,1553699390,0
3320,churn3320@example.com,66,0,0,1,21,96,0,1569596990,1568794698,0
3321,churn3321@example.com,122,0,1,1,78,34,0,1569177024,1569420691,0
3322,churn3322@example.com,120,0,0,1,89,60,0,1568842302,1569013580,0
3323,churn3323@example.com,269,0,1,1,0,41,0,1569596990,1569179733,0
3324,churn3324@example.com,183,1,1,1,83,91,0,1569596990,1553699390,0
3325,churn3325@example.com,208,0,0,1,32,19,0,1569596990,1553699390,0
3326,churn3326@example.com,300,0,1,0,7,97,0,1569517713,1569499525,0
3327,churn3327@example.com,217,0,0,0,98,69,0,1569596990,1569246315,0
3328,churn3328@example.com,33,1,1,1,55,56,0,1569596990,1553699390,0
3329,churn3329@example.com,35,1,1,0,11,91,0,1569393528,1553699390,0
3330,churn3330@example.com,256,0,1,0,24,83,0,1569596990,1553699390,0
3331,churn3331@example.com,40,0,0,0,72,29,0,1569596990,1553699390,0
3332,churn3332@example.com,56,1,1,0,32,23,1,1569596990,1568764956,0
3333,churn3333@example.com,268,0,1,0,42,43,0,1569596990,1568645757,0
3334,churn3334@example.com,141,1,1,0,94,53,0,1569596990,1553699390,0
