ChannelType,Id,Address,Attributes.AccountLength,Attributes.PlanOptionA,Attributes.PlanOptionB,Attributes.PlanOptionC,Attributes.UsageWeekdays,Attributes.UsageWeekends,Attributes.SharedWithFriend,Attributes.Churn
EMAIL,3064,churn3064@example.com,62,0,0,0,23,41,0,0
EMAIL,3065,churn3065@example.com,276,1,1,0,59,85,0,0
EMAIL,3066,churn3066@example.com,237,0,0,1,84,89,1,0
EMAIL,3067,churn3067@example.com,54,0,0,1,92,51,0,0
EMAIL,3068,churn3068@example.com,132,0,0,1,18,1,0,0
EMAIL,3069,churn3069@example.com,43,1,1,0,73,34,0,0
EMAIL,3070,churn3070@example.com,219,0,1,0,60,89,1,0
EMAIL,3071,churn3071@example.com,212,0,0,0,45,53,0,0
EMAIL,3072,churn3072@example.com,275,1,1,0,58,11,0,0
EMAIL,3073,churn3073@example.com,218,1,0,1,91,62,0,0
EMAIL,3074,churn3074@example.com,153,1,0,1,12,60,1,0
EMAIL,3075,churn3075@example.com,286,1,0,1,55,26,0,0
EMAIL,3076,churn3076@example.com,203,1,0,1,64,64,0,0
EMAIL,3077,churn3077@example.com,117,0,0,0,74,6,0,0
EMAIL,3078,churn3078@example.com,125,0,0,1,85,35,0,0
EMAIL,3079,churn3079@example.com,119,0,1,1,1,34,0,0
EMAIL,3080,churn3080@example.com,157,0,1,1,44,34,0,0
EMAIL,3081,churn3081@example.com,208,0,0,0,41,76,0,0
EMAIL,3082,churn3082@example.com,104,0,0,1,29,70,0,0
EMAIL,3083,churn3083@example.com,275,0,0,0,73,74,0,0
EMAIL,3084,churn3084@example.com,268,1,1,1,44,30,0,0
EMAIL,3085,churn3085@example.com,168,0,0,0,93,40,0,0
EMAIL,3086,churn3086@example.com,249,1,0,0,6,95,0,0
EMAIL,3087,churn3087@example.com,78,0,1,0,24,42,0,0
EMAIL,3088,churn3088@example.com,286,0,1,1,88,83,0,0
EMAIL,3089,churn3089@example.com,185,0,1,1,84,19,0,0
EMAIL,3090,churn3090@example.com,146,0,0,1,32,96,0,0
EMAIL,3091,churn3091@example.com,47,1,0,0,42,45,1,0
EMAIL,3092,churn3092@example.com,55,0,0,1,73,73,0,0
EMAIL,3093,churn3093@example.com,55,1,0,1,20,97,1,0
EMAIL,3094,churn3094@example.com,297,0,1,1,94,73,0,0
EMAIL,3095,churn3095@example.com,214,0,0,0,3,96,0,0
EMAIL,3096,churn3096@example.com,103,1,1,1,99,14,0,0
EMAIL,3097,churn3097@example.com,76,1,1,1,41,100,0,0
EMAIL,3098,churn3098@example.com,152,0,1,0,40,65,0,0
EMAIL,3099,churn3099@example.com,221,0,1,1,26,30,0,0
EMAIL,3100,churn3100@example.com,189,1,1,1,58,34,1,0
EMAIL,3101,churn3101@example.com,217,0,1,0,13,56,0,0
EMAIL,3102,churn3102@example.com,116,1,1,0,10,78,0,0
EMAIL,3103,churn3103@example.com,134,0,1,0,10,47,0,0
EMAIL,3104,churn3104@example.com,116,1,0,0,24,46,0,0
EMAIL,3105,churn3105@example.com,179,0,1,0,79,84,0,0
EMAIL,3106,churn3106@example.com,267,0,1,0,86,12,0,0
EMAIL,3107,churn3107@example.com,181,0,1,0,75,33,0,0
EMAIL,3108,churn3108@example.com,68,1,0,0,50,18,0,0
EMAIL,3109,churn3109@example.com,274,0,0,1,93,54,0,0
EMAIL,3110,churn3110@example.com,293,1,0,1,36,70,0,0
EMAIL,3111,churn3111@example.com,248,1,0,0,30,5,0,0
EMAIL,3112,churn3112@example.com,160,0,0,1,86,17,0,0
EMAIL,3113,churn3113@example.com,146,1,1,1,21,87,0,0
EMAIL,3114,churn3114@example.com,60,0,1,1,15,81,0,0
EMAIL,3115,churn3115@example.com,160,1,1,0,98,83,0,0
EMAIL,3116,churn3116@example.com,81,0,0,1,28,5,0,0
EMAIL,3117,churn3117@example.com,90,0,1,0,83,71,0,0
EMAIL,3118,churn3118@example.com,137,1,1,1,25,19,0,0
EMAIL,3119,churn3119@example.com,231,0,0,1,60,29,0,0
EMAIL,3120,churn3120@example.com,132,1,0,0,73,11,0,0
EMAIL,3121,churn3121@example.com,267,1,1,0,50,19,0,0
EMAIL,3122,churn3122@example.com,268,1,0,0,28,73,0,0
EMAIL,3123,churn3123@example.com,41,0,1,1,8,34,0,0
EMAIL,3124,churn3124@example.com,253,1,1,0,67,48,1,0
EMAIL,3125,churn3125@example.com,131,0,1,1,35,99,0,0
EMAIL,3126,churn3126@example.com,233,1,1,0,23,69,0,0
EMAIL,3127,churn3127@example.com,268,0,1,1,84,5,0,0
EMAIL,3128,churn3128@example.com,169,1,0,1,97,21,0,0
EMAIL,3129,churn3129@example.com,287,0,0,0,54,32,0,0
EMAIL,3130,churn3130@example.com,152,0,1,0,31,91,0,0
EMAIL,3131,churn3131@example.com,56,0,1,0,55,33,0,0
EMAIL,3132,churn3132@example.com,127,0,1,1,42,63,0,0
EMAIL,3133,churn3133@example.com,86,0,0,1,65,74,0,0
EMAIL,3134,churn3134@example.com,192,1,0,1,32,40,1,0
EMAIL,3135,churn3135@example.com,98,0,1,1,19,6,1,0
EMAIL,3136,churn3136@example.com,152,1,1,1,56,52,1,0
EMAIL,3137,churn3137@example.com,121,1,1,1,95,76,1,0
EMAIL,3138,churn3138@example.com,69,0,0,1,75,92,0,0
EMAIL,3139,churn3139@example.com,214,1,0,0,3,31,1,0
EMAIL,3140,churn3140@example.com,181,1,1,0,17,83,1,0
EMAIL,3141,churn3141@example.com,129,1,1,1,15,93,0,0
EMAIL,3142,churn3142@example.com,62,1,1,1,8,61,0,0
EMAIL,3143,churn3143@example.com,99,1,1,1,79,1,0,0
EMAIL,3144,churn3144@example.com,88,1,0,1,84,15,0,0
EMAIL,3145,churn3145@example.com,111,0,1,0,82,99,0,0
EMAIL,3146,churn3146@example.com,164,0,0,0,78,64,1,0
EMAIL,3147,churn3147@example.com,204,0,0,0,69,5,0,0
EMAIL,3148,churn3148@example.com,162,0,0,0,82,43,0,0
EMAIL,3149,churn3149@example.com,109,1,1,0,40,84,0,0
EMAIL,3150,churn3150@example.com,232,1,0,0,83,49,0,0
EMAIL,3151,churn3151@example.com,100,1,0,0,67,15,0,0
EMAIL,3152,churn3152@example.com,208,1,1,0,91,27,0,0
EMAIL,3153,churn3153@example.com,271,1,0,0,100,99,0,0
EMAIL,3154,churn3154@example.com,217,1,1,0,33,92,1,0
EMAIL,3155,churn3155@example.com,187,0,0,0,98,2,1,0
EMAIL,3156,churn3156@example.com,107,1,1,0,42,1,1,0
EMAIL,3157,churn3157@example.com,104,0,1,0,71,80,0,0
EMAIL,3158,churn3158@example.com,300,1,1,0,91,20,0,0
EMAIL,3159,churn3159@example.com,233,0,0,1,91,79,0,0
EMAIL,3160,churn3160@example.com,74,0,0,0,16,66,0,0
EMAIL,3161,churn3161@example.com,91,0,0,1,72,33,0,0
EMAIL,3162,churn3162@example.com,146,0,1,0,60,74,0,0
EMAIL,3163,churn3163@example.com,131,1,0,1,85,3,0,0
EMAIL,3164,churn3164@example.com,146,1,0,1,0,80,0,0
EMAIL,3165,churn3165@example.com,197,1,0,0,21,9,0,0
EMAIL,3166,churn3166@example.com,135,1,1,1,25,16,1,0
EMAIL,3167,churn3167@example.com,185,1,0,1,84,53,0,0
EMAIL,3168,churn3168@example.com,90,1,1,1,31,64,0,0
EMAIL,3169,churn3169@example.com,76,0,0,0,29,43,0,0
EMAIL,3170,churn3170@example.com,55,1,0,1,78,84,0,0
EMAIL,3171,churn3171@example.com,187,0,0,0,8,76,0,0
EMAIL,3172,churn3172@example.com,218,0,0,1,91,27,1,0
EMAIL,3173,churn3173@example.com,56,0,1,0,40,3,0,0
EMAIL,3174,churn3174@example.com,207,1,0,0,50,46,0,0
EMAIL,3175,churn3175@example.com,189,1,0,0,93,32,0,0
EMAIL,3176,churn3176@example.com,257,1,0,0,67,74,0,0
EMAIL,3177,churn3177@example.com,30,0,1,1,31,62,0,0
EMAIL,3178,churn3178@example.com,155,1,1,1,11,69,0,0
EMAIL,3179,churn3179@example.com,203,0,1,0,39,27,0,0
EMAIL,3180,churn3180@example.com,119,1,0,0,50,35,0,0
EMAIL,3181,churn3181@example.com,132,1,1,0,72,21,0,0
EMAIL,3182,churn3182@example.com,123,1,0,1,66,7,0,0
EMAIL,3183,churn3183@example.com,80,1,0,1,78,16,0,0
EMAIL,3184,churn3184@example.com,206,0,0,1,13,66,0,0
EMAIL,3185,churn3185@example.com,115,1,1,0,1,98,0,0
EMAIL,3186,churn3186@example.com,102,0,0,1,29,38,0,0
EMAIL,3187,churn3187@example.com,150,0,0,0,71,31,0,0
EMAIL,3188,churn3188@example.com,160,1,1,0,38,65,0,0
EMAIL,3189,churn3189@example.com,46,0,0,0,87,21,0,0
EMAIL,3190,churn3190@example.com,267,0,1,0,7,42,0,0
EMAIL,3191,churn3191@example.com,88,0,0,1,65,18,0,0
EMAIL,3192,churn3192@example.com,220,0,1,1,50,47,1,0
EMAIL,3193,churn3193@example.com,147,1,1,1,25,34,0,0
EMAIL,3194,churn3194@example.com,298,1,1,1,12,82,0,0
EMAIL,3195,churn3195@example.com,103,0,1,0,85,30,0,0
EMAIL,3196,churn3196@example.com,159,1,0,1,26,15,0,0
EMAIL,3197,churn3197@example.com,47,1,0,1,37,15,0,0
EMAIL,3198,churn3198@example.com,119,0,0,1,63,37,1,0
EMAIL,3199,churn3199@example.com,199,1,0,1,99,66,0,0
EMAIL,3200,churn3200@example.com,279,0,1,1,74,69,0,0
EMAIL,3201,churn3201@example.com,71,1,1,1,85,83,0,0
EMAIL,3202,churn3202@example.com,205,0,1,1,25,31,0,0
EMAIL,3203,churn3203@example.com,176,0,1,1,16,100,0,0
EMAIL,3204,churn3204@example.com,217,0,0,0,96,97,0,0
EMAIL,3205,churn3205@example.com,57,1,1,0,10,49,1,0
EMAIL,3206,churn3206@example.com,164,0,0,0,56,97,0,0
EMAIL,3207,churn3207@example.com,180,1,1,0,63,71,0,0
EMAIL,3208,churn3208@example.com,148,1,0,1,65,30,0,0
EMAIL,3209,churn3209@example.com,219,0,1,1,56,7,0,0
EMAIL,3210,churn3210@example.com,194,0,1,0,46,75,0,0
EMAIL,3211,churn3211@example.com,131,1,1,0,76,100,0,0
EMAIL,3212,churn3212@example.com,138,0,1,1,100,5,0,0
EMAIL,3213,churn3213@example.com,103,1,1,0,56,5,0,0
EMAIL,3214,churn3214@example.com,287,1,1,0,30,42,0,0
EMAIL,3215,churn3215@example.com,180,1,0,0,22,10,0,0
EMAIL,3216,churn3216@example.com,152,0,1,0,57,44,0,0
EMAIL,3217,churn3217@example.com,222,1,0,1,74,97,0,0
EMAIL,3218,churn3218@example.com,197,0,1,1,26,73,0,0
EMAIL,3219,churn3219@example.com,234,1,1,1,92,50,1,0
EMAIL,3220,churn3220@example.com,62,1,0,1,97,56,0,0
EMAIL,3221,churn3221@example.com,127,1,0,0,29,100,0,0
EMAIL,3222,churn3222@example.com,231,1,0,1,3,46,0,0
EMAIL,3223,churn3223@example.com,235,1,1,0,40,18,0,0
EMAIL,3224,churn3224@example.com,276,0,0,1,82,90,0,0
EMAIL,3225,churn3225@example.com,111,0,0,1,26,17,0,0
EMAIL,3226,churn3226@example.com,36,0,0,0,92,57,0,0
EMAIL,3227,churn3227@example.com,69,0,1,0,27,64,0,0
EMAIL,3228,churn3228@example.com,153,1,1,1,49,40,1,0
EMAIL,3229,churn3229@example.com,271,1,0,1,0,4,1,0
EMAIL,3230,churn3230@example.com,204,1,1,1,40,89,0,0
EMAIL,3231,churn3231@example.com,298,0,1,0,61,92,1,0
EMAIL,3232,churn3232@example.com,155,1,1,0,30,13,0,0
EMAIL,3233,churn3233@example.com,231,1,0,0,23,97,1,0
EMAIL,3234,churn3234@example.com,55,0,0,0,6,90,0,0
EMAIL,3235,churn3235@example.com,223,0,0,1,76,16,1,0
EMAIL,3236,churn3236@example.com,97,0,1,1,69,95,0,0
EMAIL,3237,churn3237@example.com,91,0,0,0,67,54,0,0
EMAIL,3238,churn3238@example.com,261,1,1,1,34,81,0,0
EMAIL,3239,churn3239@example.com,57,1,0,1,16,98,0,0
EMAIL,3240,churn3240@example.com,57,0,1,0,50,86,0,0
EMAIL,3241,churn3241@example.com,227,1,0,0,28,82,0,0
EMAIL,3242,churn3242@example.com,197,0,0,0,73,47,0,0
EMAIL,3243,churn3243@example.com,237,1,1,1,5,75,0,0
EMAIL,3244,churn3244@example.com,293,0,0,0,68,76,0,0
EMAIL,3245,churn3245@example.com,79,1,1,0,83,95,0,0
EMAIL,3246,churn3246@example.com,166,1,0,0,62,99,0,0
EMAIL,3247,churn3247@example.com,101,0,1,0,85,30,0,0
EMAIL,3248,churn3248@example.com,147,1,1,1,28,66,1,0
EMAIL,3249,churn3249@example.com,193,0,0,0,17,49,0,0
EMAIL,3250,churn3250@example.com,177,0,1,0,73,49,0,0
EMAIL,3251,churn3251@example.com,35,1,0,0,5,80,0,0
EMAIL,3252,churn3252@example.com,297,1,0,0,62,68,0,0
EMAIL,3253,churn3253@example.com,231,1,1,0,26,51,0,0
EMAIL,3254,churn3254@example.com,78,1,0,0,62,34,0,0
EMAIL,3255,churn3255@example.com,291,0,1,1,85,61,1,0
EMAIL,3256,churn3256@example.com,86,0,1,1,78,48,0,0
EMAIL,3257,churn3257@example.com,187,0,0,0,46,54,0,0
EMAIL,3258,churn3258@example.com,46,0,0,0,79,13,0,0
EMAIL,3259,churn3259@example.com,98,0,1,1,91,3,0,0
EMAIL,3260,churn3260@example.com,225,0,1,0,85,93,1,0
EMAIL,3261,churn3261@example.com,162,1,1,1,45,13,0,0
EMAIL,3262,churn3262@example.com,125,0,1,1,11,92,0,0
EMAIL,3263,churn3263@example.com,160,0,1,1,92,45,0,0
EMAIL,3264,churn3264@example.com,216,1,0,1,41,1,0,0
EMAIL,3265,churn3265@example.com,67,0,0,0,81,51,1,0
EMAIL,3266,churn3266@example.com,204,0,0,1,54,62,0,0
EMAIL,3267,churn3267@example.com,295,0,0,0,28,50,1,0
EMAIL,3268,churn3268@example.com,248,1,1,1,93,1,0,0
EMAIL,3269,churn3269@example.com,36,0,1,0,74,86,0,0
EMAIL,3270,churn3270@example.com,129,0,1,0,65,60,0,0
EMAIL,3271,churn3271@example.com,248,1,1,1,73,34,0,0
EMAIL,3272,churn3272@example.com,31,0,1,0,57,12,0,0
EMAIL,3273,churn3273@example.com,220,1,0,1,49,43,1,0
EMAIL,3274,churn3274@example.com,140,0,0,0,95,28,0,0
EMAIL,3275,churn3275@example.com,54,0,1,1,78,48,0,0
EMAIL,3276,churn3276@example.com,247,0,1,1,25,98,1,0
EMAIL,3277,churn3277@example.com,230,1,0,1,28,21,0,0
EMAIL,3278,churn3278@example.com,202,0,0,1,52,67,0,0
EMAIL,3279,churn3279@example.com,280,1,1,0,39,80,0,0
EMAIL,3280,churn3280@example.com,297,0,0,0,48,13,0,0
EMAIL,3281,churn3281@example.com,237,1,0,0,87,93,0,0
EMAIL,3282,churn3282@example.com,64,1,1,1,74,53,0,0
EMAIL,3283,churn3283@example.com,34,0,1,0,22,75,1,0
EMAIL,3284,churn3284@example.com,169,1,1,0,76,76,0,0
EMAIL,3285,churn3285@example.com,230,0,0,0,92,42,0,0
EMAIL,3286,churn3286@example.com,52,1,0,1,98,23,0,0
EMAIL,3287,churn3287@example.com,295,0,0,0,29,87,0,0
EMAIL,3288,churn3288@example.com,118,1,0,1,85,60,1,0
EMAIL,3289,churn3289@example.com,106,0,0,1,75,91,0,0
EMAIL,3290,churn3290@example.com,213,1,1,0,42,52,1,0
EMAIL,3291,churn3291@example.com,275,0,1,1,49,77,1,0
EMAIL,3292,churn3292@example.com,260,0,0,1,80,14,1,0
EMAIL,3293,churn3293@example.com,110,0,0,1,73,27,0,0
EMAIL,3294,churn3294@example.com,109,1,1,1,90,41,0,0
EMAIL,3295,churn3295@example.com,100,1,1,1,49,64,0,0
EMAIL,3296,churn3296@example.com,127,0,1,0,75,12,1,0
EMAIL,3297,churn3297@example.com,160,1,1,1,75,76,1,0
EMAIL,3298,churn3298@example.com,236,1,0,0,19,86,0,0
EMAIL,3299,churn3299@example.com,261,0,1,0,84,12,0,0
EMAIL,3300,churn3300@example.com,90,0,0,1,59,50,0,0
EMAIL,3301,churn3301@example.com,77,0,0,1,13,36,0,0
EMAIL,3302,churn3302@example.com,160,1,0,0,23,37,0,0
EMAIL,3303,churn3303@example.com,269,1,0,1,65,4,0,0
EMAIL,3304,churn3304@example.com,247,0,0,0,25,27,0,0
EMAIL,3305,churn3305@example.com,203,1,1,0,8,56,0,0
EMAIL,3306,churn3306@example.com,169,1,1,1,53,88,0,0
EMAIL,3307,churn3307@example.com,241,0,0,0,94,30,0,0
EMAIL,3308,churn3308@example.com,33,0,1,1,44,67,0,0
EMAIL,3309,churn3309@example.com,295,1,0,0,33,12,0,0
EMAIL,3310,churn3310@example.com,156,1,0,1,36,29,0,0
EMAIL,3311,churn3311@example.com,56,1,1,1,7,9,0,1
EMAIL,3312,churn3312@example.com,212,0,0,0,24,82,0,0
EMAIL,3313,churn3313@example.com,42,0,1,0,6,81,0,0
EMAIL,3314,churn3314@example.com,263,1,1,1,72,40,0,0
EMAIL,3315,churn3315@example.com,121,1,0,1,12,41,0,0
EMAIL,3316,churn3316@example.com,148,1,1,0,52,87,0,0
EMAIL,3317,churn3317@example.com,140,0,1,1,33,81,0,0
EMAIL,3318,churn3318@example.com,212,0,1,1,70,81,0,0
EMAIL,3319,churn3319@example.com,265,0,0,0,4,62,1,0
EMAIL,3320,churn3320@example.com,66,0,0,1,21,96,0,0
EMAIL,3321,churn3321@example.com,122,0,1,1,78,34,0,0
EMAIL,3322,churn3322@example.com,120,0,0,1,89,60,0,0
EMAIL,3323,churn3323@example.com,269,0,1,1,0,41,0,0
EMAIL,3324,churn3324@example.com,183,1,1,1,83,91,0,0
EMAIL,3325,churn3325@example.com,208,0,0,1,32,19,0,0
EMAIL,3326,churn3326@example.com,300,0,1,0,7,97,0,0
EMAIL,3327,churn3327@example.com,217,0,0,0,98,69,0,0
EMAIL,3328,churn3328@example.com,33,1,1,1,55,56,0,0
EMAIL,3329,churn3329@example.com,35,1,1,0,11,91,0,0
EMAIL,3330,churn3330@example.com,256,0,1,0,24,83,0,0
EMAIL,3331,churn3331@example.com,40,0,0,0,72,29,0,0
EMAIL,3332,churn3332@example.com,56,1,1,0,32,23,1,0
EMAIL,3333,churn3333@example.com,268,0,1,0,42,43,0,0
EMAIL,3334,churn3334@example.com,141,1,1,0,94,53,0,0
EMAIL,3335,churn3335@example.com,175,0,0,0,36,16,0,0
EMAIL,3336,churn3336@example.com,265,1,0,0,54,71,0,0
EMAIL,3337,churn3337@example.com,204,0,1,1,30,25,0,0
EMAIL,3338,churn3338@example.com,103,1,1,0,4,76,0,0
EMAIL,3339,churn3339@example.com,294,1,0,0,80,22,0,0
EMAIL,3340,churn3340@example.com,235,0,0,1,76,96,0,0
EMAIL,3341,churn3341@example.com,67,0,0,0,66,92,0,0
EMAIL,3342,churn3342@example.com,293,0,1,0,34,52,0,0
EMAIL,3343,churn3343@example.com,36,1,1,0,38,38,0,0
EMAIL,3344,churn3344@example.com,190,1,0,0,50,53,0,0
EMAIL,3345,churn3345@example.com,48,0,1,1,14,63,1,0
EMAIL,3346,churn3346@example.com,139,1,0,0,10,75,1,0
EMAIL,3347,churn3347@example.com,96,0,1,0,43,61,0,0
EMAIL,3348,churn3348@example.com,278,0,0,1,76,29,0,0
EMAIL,3349,churn3349@example.com,161,1,0,0,68,95,1,0
EMAIL,3350,churn3350@example.com,144,1,1,0,72,38,0,0
EMAIL,3351,churn3351@example.com,76,0,0,0,90,10,0,0
EMAIL,3352,churn3352@example.com,57,1,1,0,37,26,0,0
EMAIL,3353,churn3353@example.com,173,0,1,0,83,85,0,0
EMAIL,3354,churn3354@example.com,245,0,1,1,91,41,0,0
EMAIL,3355,churn3355@example.com,219,1,0,1,39,85,0,0
EMAIL,3356,churn3356@example.com,112,0,0,0,72,22,0,0
EMAIL,3357,churn3357@example.com,254,1,1,1,20,25,0,0
EMAIL,3358,churn3358@example.com,200,0,1,0,29,32,0,0
EMAIL,3359,churn3359@example.com,111,0,1,0,41,48,0,0
EMAIL,3360,churn3360@example.com,274,0,0,0,30,73,0,0
EMAIL,3361,churn3361@example.com,97,1,0,1,63,48,0,0
EMAIL,3362,churn3362@example.com,156,1,0,0,24,3,0,0
EMAIL,3363,churn3363@example.com,164,1,0,0,4,7,1,0
EMAIL,3364,churn3364@example.com,219,1,1,0,9,49,0,0
EMAIL,3365,churn3365@example.com,233,1,1,0,18,16,0,1
EMAIL,3366,churn3366@example.com,132,0,0,1,12,22,0,0
EMAIL,3367,churn3367@example.com,279,1,0,0,95,15,0,0
EMAIL,3368,churn3368@example.com,59,1,0,1,74,9,0,0
EMAIL,3369,churn3369@example.com,95,1,0,1,8,44,0,0
EMAIL,3370,churn3370@example.com,283,1,1,1,20,40,0,0
EMAIL,3371,churn3371@example.com,169,0,0,0,20,49,0,0
EMAIL,3372,churn3372@example.com,177,0,0,0,15,51,0,0
EMAIL,3373,churn3373@example.com,62,1,0,1,2,91,1,0
EMAIL,3374,churn3374@example.com,93,1,1,1,53,74,0,0
EMAIL,3375,churn3375@example.com,169,1,0,1,35,24,0,0
EMAIL,3376,churn3376@example.com,197,1,1,1,63,65,0,0
EMAIL,3377,churn3377@example.com,128,0,0,0,11,44,0,0
EMAIL,3378,churn3378@example.com,229,0,1,1,1,22,0,0
EMAIL,3379,churn3379@example.com,61,0,0,1,63,59,0,0
EMAIL,3380,churn3380@example.com,83,0,1,1,92,100,0,0
EMAIL,3381,churn3381@example.com,87,0,1,1,95,9,1,0
EMAIL,3382,churn3382@example.com,238,0,1,1,3,80,0,0
EMAIL,3383,churn3383@example.com,192,0,1,1,30,38,0,0
EMAIL,3384,churn3384@example.com,267,1,0,0,30,88,0,0
EMAIL,3385,churn3385@example.com,78,0,1,0,41,97,0,0
EMAIL,3386,churn3386@example.com,146,1,1,1,2,97,0,0
EMAIL,3387,churn3387@example.com,178,0,1,1,40,42,0,0
EMAIL,3388,churn3388@example.com,263,0,1,0,88,81,0,0
EMAIL,3389,churn3389@example.com,160,0,0,1,96,92,1,0
EMAIL,3390,churn3390@example.com,151,0,0,0,28,76,0,0
EMAIL,3391,churn3391@example.com,293,0,1,0,12,45,0,0
EMAIL,3392,churn3392@example.com,32,1,1,1,91,57,0,0
EMAIL,3393,churn3393@example.com,152,1,0,0,99,16,0,0
EMAIL,3394,churn3394@example.com,269,0,0,1,90,62,0,0
EMAIL,3395,churn3395@example.com,246,1,1,0,19,56,1,0
EMAIL,3396,churn3396@example.com,200,1,0,1,53,23,0,0
EMAIL,3397,churn3397@example.com,155,0,1,1,71,59,0,0
EMAIL,3398,churn3398@example.com,152,0,0,0,23,76,0,0
EMAIL,3399,churn3399@example.com,228,0,0,0,9,59,0,0
EMAIL,3400,churn3400@example.com,30,1,0,0,95,50,0,0
EMAIL,3401,churn3401@example.com,38,0,1,1,73,15,1,0
EMAIL,3402,churn3402@example.com,208,1,1,0,57,70,0,0
EMAIL,3403,churn3403@example.com,196,0,0,1,54,8,0,0
EMAIL,3404,churn3404@example.com,95,1,0,0,2,26,1,0
EMAIL,3405,churn3405@example.com,295,0,0,1,7,9,0,0
EMAIL,3406,churn3406@example.com,96,1,1,0,42,92,0,0
EMAIL,3407,churn3407@example.com,79,0,1,1,98,56,0,0
EMAIL,3408,churn3408@example.com,293,1,1,1,27,82,0,0
EMAIL,3409,churn3409@example.com,213,1,1,1,86,24,0,0
EMAIL,3410,churn3410@example.com,233,1,1,0,84,57,1,0
EMAIL,3411,churn3411@example.com,219,1,0,1,16,99,0,0
EMAIL,3412,churn3412@example.com,198,0,1,1,5,5,0,0
EMAIL,3413,churn3413@example.com,163,1,0,1,12,29,0,0
EMAIL,3414,churn3414@example.com,44,0,0,1,42,53,0,0
EMAIL,3415,churn3415@example.com,58,1,1,0,75,94,0,0
EMAIL,3416,churn3416@example.com,192,1,0,0,48,94,0,0
EMAIL,3417,churn3417@example.com,235,0,1,0,62,20,0,0
EMAIL,3418,churn3418@example.com,209,0,1,1,31,65,1,0
EMAIL,3419,churn3419@example.com,268,1,1,0,95,62,0,0
EMAIL,3420,churn3420@example.com,235,0,0,1,86,68,0,0
EMAIL,3421,churn3421@example.com,200,0,0,0,4,88,1,0
EMAIL,3422,churn3422@example.com,159,1,0,0,12,84,1,0
EMAIL,3423,churn3423@example.com,290,1,1,0,12,66,0,0
EMAIL,3424,churn3424@example.com,258,0,1,1,0,20,0,0
EMAIL,3425,churn3425@example.com,37,0,1,0,38,51,0,0
EMAIL,3426,churn3426@example.com,289,1,0,0,0,75,0,0
EMAIL,3427,churn3427@example.com,268,0,0,0,85,59,0,0
EMAIL,3428,churn3428@example.com,296,1,0,0,1,78,0,0
EMAIL,3429,churn3429@example.com,94,0,1,1,31,93,0,0
EMAIL,3430,churn3430@example.com,295,1,1,1,16,43,0,0
EMAIL,3431,churn3431@example.com,264,1,1,0,41,68,0,0
EMAIL,3432,churn3432@example.com,259,1,0,0,3,67,0,0
EMAIL,3433,churn3433@example.com,170,1,1,0,24,100,0,0
EMAIL,3434,churn3434@example.com,187,1,0,0,66,38,0,0
EMAIL,3435,churn3435@example.com,115,0,1,1,2,3,0,0
EMAIL,3436,churn3436@example.com,114,0,1,0,1,22,1,0
EMAIL,3437,churn3437@example.com,140,1,1,0,8,26,0,0
EMAIL,3438,churn3438@example.com,90,0,1,1,49,81,1,0
EMAIL,3439,churn3439@example.com,42,1,1,1,30,42,1,0
EMAIL,3440,churn3440@example.com,185,1,1,1,93,24,1,0
EMAIL,3441,churn3441@example.com,299,1,1,0,80,21,0,0
EMAIL,3442,churn3442@example.com,42,0,0,0,89,27,0,0
EMAIL,3443,churn3443@example.com,81,0,1,1,25,16,0,0
EMAIL,3444,churn3444@example.com,88,0,1,0,53,90,0,0
EMAIL,3445,churn3445@example.com,203,1,1,1,51,95,0,0
EMAIL,3446,churn3446@example.com,96,1,1,1,70,67,0,0
EMAIL,3447,churn3447@example.com,38,0,0,0,66,69,0,0
EMAIL,3448,churn3448@example.com,186,1,1,0,38,66,0,0
EMAIL,3449,churn3449@example.com,93,0,1,0,71,51,0,0
EMAIL,3450,churn3450@example.com,239,0,1,1,99,56,0,0
EMAIL,3451,churn3451@example.com,221,0,0,0,73,98,1,0
EMAIL,3452,churn3452@example.com,182,0,1,1,12,9,0,0
EMAIL,3453,churn3453@example.com,215,1,1,0,32,52,0,0
EMAIL,3454,churn3454@example.com,75,0,1,0,75,86,0,0
EMAIL,3455,churn3455@example.com,112,1,1,0,98,58,0,0
EMAIL,3456,churn3456@example.com,210,1,1,1,33,55,0,0
EMAIL,3457,churn3457@example.com,173,1,1,0,28,100,1,0
EMAIL,3458,churn3458@example.com,297,0,1,0,71,62,0,0
EMAIL,3459,churn3459@example.com,236,0,1,0,6,77,0,0
EMAIL,3460,churn3460@example.com,53,0,1,1,3,31,1,0
EMAIL,3461,churn3461@example.com,70,0,1,0,34,43,0,0
EMAIL,3462,churn3462@example.com,277,1,1,1,35,4,0,0
EMAIL,3463,churn3463@example.com,223,1,0,1,74,25,0,0
EMAIL,3464,churn3464@example.com,52,0,1,1,47,22,0,0
EMAIL,3465,churn3465@example.com,204,1,0,0,57,31,0,0
EMAIL,3466,churn3466@example.com,75,1,0,1,50,5,0,0
EMAIL,3467,churn3467@example.com,288,0,0,1,2,44,0,0
EMAIL,3468,churn3468@example.com,102,0,0,1,60,84,0,0
EMAIL,3469,churn3469@example.com,166,0,0,1,95,73,0,0
EMAIL,3470,churn3470@example.com,45,1,1,0,8,38,0,0
EMAIL,3471,churn3471@example.com,194,0,0,1,24,32,0,0
